,id,img,label,text
336,86912,img/86912.png,1,they say a woman's work is never done maybe that's why they get paid less
337,20374,img/20374.png,1,new zealand: dozens dead in mass shooting usa: -first time?
338,72318,img/72318.png,1,"trayvon martin update ever since he turned white, he stopped being a criminal"
339,43725,img/43725.png,1,auditioned for jazz band not enough soul
340,67894,img/67894.png,0,what's the difference between a jew and a pizza a pizza doesn't scream in the oven
341,5483,img/05483.png,0,the only thing more vile than the attitude of these anti americans.. is the absolute ignorance of the delusional people that voted for them
342,94815,img/94815.png,0,when did you two get married again?
343,64918,img/64918.png,0,we're his kids and he hasn't returned yeah this makes sense
344,80735,img/80735.png,0,if there's no one to hold your hand put your hands in your pocket and continue
345,45208,img/45208.png,0,when your vegan boyfriend tries to change a flat tire
346,70169,img/70169.png,1,diversity is our greatest strength
347,7865,img/07865.png,1,a real man... loads the dishwasher every night!!
348,54019,img/54019.png,0,where is the pinata?
349,85920,img/85920.png,1,u want some fuk hey dear i love u show me ur pussy u are beauty
350,15290,img/15290.png,0,romanians when they see a slightly open purse/pocket/window
351,17369,img/17369.png,0,the deep-state is about tobe barr-becued
352,98573,img/98573.png,1,"six years kid: i want to be an architecht, when i grow up cancer: i'm about to end this man's whole career"
353,50142,img/50142.png,0,2017 the year of the triggered left
354,36840,img/36840.png,0,when you realize you put your dick in crazy
355,69530,img/69530.png,0,jews had to have stars sewn on to their shirts in order to identify them during the holocaust
356,20956,img/20956.png,0,literally just a photo of the 1924 democratic convention
357,67190,img/67190.png,0,a fire cracker
358,4986,img/04986.png,0,the enemy within linda sarsour ocasio-cortez rashida tlaib ilhan omar
359,87946,img/87946.png,0,large big mac no ice
360,5437,img/05437.png,0,this could be us but you keep escaping
361,2561,img/02561.png,1,"we are coming to america one way or another! we will rape, pillage, & reap havoc riot on your nation while stealing your welfare"
362,8761,img/08761.png,0,mental health is important
363,42813,img/42813.png,0,they want this not because they love you they need to mix breed to preserve their species
364,90321,img/90321.png,0,people gather for eid al-fitr praying
365,30982,img/30982.png,0,they probably arguing over some little shit
366,90413,img/90413.png,1,we '' protect pedophiles from being prosecuted
367,8743,img/08743.png,0,"if you see me in public looking a hot mess, just know; my bills are paid, my children have food, & i ain't trying to impress you"
368,19438,img/19438.png,0,"when dudes try to be funny at the club i'm sorry, is this some sort of peasant joke that i'm too rich to understand?"
369,48192,img/48192.png,1,white people cracker power the only race you can legally discriminate against!
370,26894,img/26894.png,0,"hmmm, that new wife smell"
371,56891,img/56891.png,1,"i don't always go to black peoples garage sales, but when i do, it's to get my stuff back"
372,6739,img/06739.png,0,"i don't usually act like an asshole... ...but when i do, i'm probably fucking with someone from the shallow gene pool"
373,72510,img/72510.png,0,"if you see me in public looking a hot mess, just know; my bills are paid, my children have food, & i ain't trying to impress you"
374,51489,img/51489.png,0,did you know that the chinese eat dogs disgusting savages
375,90625,img/90625.png,1,found a picture of your mother's womb
376,71308,img/71308.png,0,looking for peace praying for peace
377,69415,img/69415.png,0,squad goals
378,98203,img/98203.png,1,when god grants you a child after 20 years of your marriage and israel bombs him few years later
379,7956,img/07956.png,1,when you find out there's an opening for the role of chewbacca
380,69174,img/69174.png,0,this was the text i sent my sister fwd this to 10 ppl or u will die in a car crash before she died in a car crash
381,38402,img/38402.png,0,running away from racism like:
382,25716,img/25716.png,1,when you're a complete piece of trash but sheeple still like you because you're black
383,25634,img/25634.png,0,google glass locate kfc
384,39185,img/39185.png,0,"next time you're having a bad day, think of this squirrel"
385,76524,img/76524.png,1,damn jews with their fancy strollers
386,85930,img/85930.png,1,silence female retard
387,37186,img/37186.png,0,starving mexican monkey eating peanuts
388,42309,img/42309.png,1,"we're new, bold, and we hate you! we hate whites, jews, christians, conservatives, republicans, & patriots"
389,29851,img/29851.png,1,how dark is your humor? me:
390,94823,img/94823.png,0,obama voters
391,76293,img/76293.png,0,"if anything can acheive world peace, its bacon"
392,69085,img/69085.png,1,i hate women so much i'm not even joking bro
393,43852,img/43852.png,0,when mom calls you by your full name
394,6483,img/06483.png,1,"one day, long, long ago, there lived a woman who did not whine, nag or bitch. but it was a long time ago, and it was just one day. ~the end~"
395,92450,img/92450.png,0,to bad i don't speak peasant .!
396,63104,img/63104.png,0,i did the math we can't afford the cat
397,38714,img/38714.png,0,on a scalefrom 1 to 10 how much do you like kissing
398,8219,img/08219.png,1,"i make everyone the way they are oh, you're gay? i'm going to burn you in hell for eternity"
399,76045,img/76045.png,1,north american pavement ape
400,71236,img/71236.png,0,"dark humor is like hitler some people call it wrong, but i find it completely justified"
401,80627,img/80627.png,0,the best way to get through life is to keep on smiling
402,50187,img/50187.png,1,call of duty mosque edition
403,98276,img/98276.png,1,the first annual mohammed-a-thon
404,17345,img/17345.png,1,hello my lgbtq+ friends it's pride month so free shots for everyone!
405,37416,img/37416.png,1,influence elections? you mean like encouraging illegal immigrants to vote?
406,27603,img/27603.png,1,wear a full burqa and nobody says anything change the cloth to white and everyone loses their mind
407,76158,img/76158.png,0,when the un adds another million to the holocaust death toll ''
408,31925,img/31925.png,0,see? i fuckin told you a little foil on top keeps them jewsy medium rare is best
409,92870,img/92870.png,1,"all i want to do is move to your country, rape your women, bomb your buses, ripot in your streets and demand that you accept my religion why can't you be more tolerant?"
410,31496,img/31496.png,1,ultimate terrorist lure position decoy and wait
411,81403,img/81403.png,1,when someone tells me women must serve men
412,65491,img/65491.png,1,by allah you had better say islam is a religion of peace or i'll kill you!
413,93275,img/93275.png,0,i'm this pretty because both my parents are white
414,96510,img/96510.png,1,"mexican word of the day: wheelchair. ""me and juan only had one taco but that's ok, wheelchair."""
415,81294,img/81294.png,1,lmco laugh my cock off
416,97058,img/97058.png,1,doctor: take this medicine after food african kid:
417,48173,img/48173.png,1,men are pigs some just oink louder than others
418,37924,img/37924.png,1,49 people were killed at christ church 49 people were killed at christ church mosques muslim muslim
419,86135,img/86135.png,0,need a job? the democrat party is hiring no experience or intelligence required
420,61345,img/61345.png,0,im gonna be a woman
421,48623,img/48623.png,1,what is the difference between a hockey player and a feminist? a hockey player will shower after three periods
422,96034,img/96034.png,0,i'm just here for the boobs
423,96801,img/96801.png,1,"my wife asked me what the female version of a ""man cave"" would be i told her it's called ""a kitchen"""
424,32570,img/32570.png,0,women deserve equal rights and support
425,16480,img/16480.png,0,israel we're coming for you next
426,83615,img/83615.png,0,"in the north they shovel snow, but in the south we shovel ashes"
427,25768,img/25768.png,0,don't let a disability stop you from being a sportsman
428,20154,img/20154.png,1,i hate snow its white and on my land
429,32867,img/32867.png,0,it's not because you're muslim anti-semitic anti-america
430,56180,img/56180.png,0,my little brother ate all the scrabble tiles... sense than alexandria ocasio-corte ton and his shit makes more sense than alexandria ocasio cortez
431,15630,img/15630.png,0,i'll never forget who did this no matter how much facebook defends them
432,38409,img/38409.png,0,starving mexican man eating peanuts
433,50489,img/50489.png,0,the face you make after you just finished your morning prayer
434,65829,img/65829.png,0,"about these ""russians"", do you see them often? are they in the room with us now?"
435,51846,img/51846.png,0,doesn't wear tampons because she trips over the string
436,14675,img/14675.png,0,the media calls them refugees but this is what you will get
437,36240,img/36240.png,0,happy age advancement day i suppose congratulations are in order?
438,39528,img/39528.png,1,dishwasher: *not working* me: *hits it too get it too work* everyone else at my wife's funeral:
439,47128,img/47128.png,1,hahaha good one let's throw a jew in the oven to celebrate
440,61890,img/61890.png,0,me posing for the paparazzi like
441,61502,img/61502.png,1,when you raid area 51 to find aliens but all you find are mexicans
442,15892,img/15892.png,1,womens day gift packs
443,8173,img/08173.png,1,i may not be a smart man ilhan but i know what a jew-hating islamist sounds like
444,93728,img/93728.png,1,dirty immigrant scum
445,91075,img/91075.png,1,when you stop burning jews and start burning calories
446,25067,img/25067.png,1,rise of the planet of the apes (1963)
447,24630,img/24630.png,0,did you hear that ? smells right ? lmao
448,60938,img/60938.png,1,straight pride! becasue the human race will go extinct otherwise
449,1943,img/01943.png,1,person i chase: *shows clear signs he doesn't want to do anything with me* me: i'm gonna pretend i didn't see that
450,51734,img/51734.png,1,when you're shooting up the school and the cops shoot the black kid that's running away
451,2974,img/02974.png,1,"it might look fucked up, but her handjobs are fucking unbelievable"
452,41853,img/41853.png,0,shes got them summer teeth summer here summer missing
453,79681,img/79681.png,0,"hahahaha this sucks, man"
454,80241,img/80241.png,0,"we are no longer a christian nation whatever we once were ""the future must not belong to those who slander the prophet of islam "" """
455,17430,img/17430.png,1,sooo gorillas really are humans
456,46870,img/46870.png,1,*violently hitting your favorite punching bag* the other $20 crack whore
457,95087,img/95087.png,1,good things small packages
458,93471,img/93471.png,0,when you haven't stolen for over 2 weeks.
459,30248,img/30248.png,0,have you ever noticed the only time republicans smile is when they are taking away things from the american people?
460,32405,img/32405.png,0,"and in this corner, weighing in at 140 lbs"
461,29684,img/29684.png,0,"it's not immigration, it's not asylum seeking it's an invasion!"
462,1642,img/01642.png,1,this would be racist if black people could read
463,6871,img/06871.png,1,"abdul, you moron! i said ""bag the oat and wheat""! not ""shag the goat meat""!"
464,20643,img/20643.png,0,when you're about to play with yourself but you can't stop thinking about that gorilla dream from last night
465,74951,img/74951.png,0,volkswagen cars produce more gaz than expected ach!! thats my car
466,92806,img/92806.png,0,"i guess it's all ok to demand that president trump release his taxes i received $16 billion in 2018 to fix my rat infested shithole district in west baltimore and i never did it.. asking me where the money disappeared to, makes you all a bunch of racists!!!! but i guess it's not ok to ask this guy what he did with baltimore's money"
467,2374,img/02374.png,0,"i don't always fuck midgets but when i do, i go balls deep"
468,84596,img/84596.png,1,isis glory hole
469,75839,img/75839.png,0,friendship is for everyone
470,37649,img/37649.png,0,when you fall face first in the mud
471,45930,img/45930.png,0,if you got your phone wet try leaving it in dry rice overnight it will attract asians who will fix your electronics for you
472,68472,img/68472.png,1,happy and stupid
473,32706,img/32706.png,0,illegal aliens are more american than american citizens. aoc 01/08/19
474,28096,img/28096.png,0,this is for all you nosey fuckers that only follow me to tattle on me. fuck you!
475,83095,img/83095.png,1,what!? no i am not asian '' ''
476,62158,img/62158.png,1,we've been at peace with japan since 1945 time to make peace with islam
477,40756,img/40756.png,1,tell me about american history? fuck i know about american history? i thought we wiped all those people out? i'm a european born in america
478,19406,img/19406.png,1,a muslim in congress wants to get rid of homeland security let that sink in
479,2519,img/02519.png,1,it's funny because he's fat!
480,3254,img/03254.png,1,"liberals: ""japan has gun control without issues, what makes you think it can't work here in the usa?"" me: (whispering) black people"
481,54697,img/54697.png,0,rashida tlaib said that her ancestors created a safe haven for jewish people fleeing wwii
482,7615,img/07615.png,0,i put the ape in rape
483,64291,img/64291.png,0,if jesus rode ass why do christians hate gay people?
484,71450,img/71450.png,1,i bit a muslim i had to lick my ass for an hour to get rid of the taste
485,40569,img/40569.png,0,thats a man baby
486,1547,img/01547.png,0,how mexicans be like... when they hear their friends kid is having a birthday party
487,34217,img/34217.png,0,we said we would never forget why are you voting them into our government?
488,23761,img/23761.png,0,this lady is not amused
489,84076,img/84076.png,0,when you're lonely and have no one to pull the anal beads out for you
490,19604,img/19604.png,1,gave my wife an orgasm ungrateful bitch spit it out
491,9352,img/09352.png,1,they will soon be extinct
492,85327,img/85327.png,1,"either we fuckin, or i'm fuckin"
493,15746,img/15746.png,0,our dad is potato farmer
494,83760,img/83760.png,0,you can tell that it's aspen tree because of the way it is
495,60789,img/60789.png,0,"musslamic democrat, ilhan omar, has threatened members of congress she's 's told several republicans that she'll send them ""shawarma"" to ""give them a taste of her culture"" share to say arrest her now!"
496,19647,img/19647.png,0,i grew up in a household where talking back got your ass whooped
497,47825,img/47825.png,0,your pug is cute as hell that's my son
498,89034,img/89034.png,1,transwoman yelling at me about the meme i made me wondering what this dude's problem is
499,71905,img/71905.png,1,"when yo finna play w/ yo self, then you think about yo dead relatives thats watching"
500,70649,img/70649.png,1,what's the hardest part of eating a vegetable? the wheelchair
501,24580,img/24580.png,0,"when you've had a rough day but you're trying to stay positive ""it's great. i'm great. everything's just great."""
502,13769,img/13769.png,0,my goal for 2018 is to accomplish the goals of 2017 which i should have done in 2016 because i promised them in 2014 and planned them in 2013
503,87453,img/87453.png,1,when you're hiding from a shooter in your school and the foreign exchange student keeps on crying american students: first time ?
504,8654,img/08654.png,1,never had one before . what? a room to yourself? a white bitch
505,54028,img/54028.png,1,wants to stone gay people to death dresses like a drag queen
506,96485,img/96485.png,1,what if i told you transgender is actually a mental illness called delusional psychosis
507,78534,img/78534.png,0,why does toilet paper need a commercial? who is not buying this?
508,4859,img/04859.png,1,arnold schwarzenigger i'll be black
509,83064,img/83064.png,1,the hollow coa$ter
510,7219,img/07219.png,0,a gorilla dreaming that she was kim burrell
511,61948,img/61948.png,1,when your little car bomber brings home his first girlfriend
512,67318,img/67318.png,0,asked for romantic sex sticks a lit candle up my ass
513,97361,img/97361.png,0,how do mexicans feel about trumps wall? they'll get over it
514,58426,img/58426.png,0,when there is no pinyata at the party but the emo kid just hung himself improvise. adapt. overcome
515,31479,img/31479.png,1,"the only ""perferred pronouns"" a tranny needs is ""it"" or ""thing"""
516,91563,img/91563.png,0,when a crack head ask for money for food and you hand them a cheeseburger bitch
517,43609,img/43609.png,0,this could be us right now but the fucking apocalypse got rescheduled again
518,65743,img/65743.png,1,mommy look! an indian man! don't look at them ricky. i don't want you to be influenced by...ohgodno rickyyy show bobs and vagene pls
519,82379,img/82379.png,0,there's so much white trash in this picture i barely know where to start!
520,48673,img/48673.png,0,"my empathy for the suffering in gaza does not make me anti-semitic, nor does it make me pro-hamas or anti-israel. it makes me human it makes you a shill accomplice for hamas and hezbollah terrorists! if you don't see that,.. it makes you stupid!"
521,91432,img/91432.png,1,"ever wonder if asians make fun of caucasians? ""look at me, i have peripherar vision. i speak engrish"""
522,21059,img/21059.png,1,"so, you think by being our sympathizer, this will somehow keep us from killing you? you are a special kind of stupid"
523,67802,img/67802.png,0,america sucks. conservatives are racists. rich people are evil. give me your money. the 2020 democrats!
524,7618,img/07618.png,0,protesting death to the middle east
525,32716,img/32716.png,1,how much did the holo cost
526,60214,img/60214.png,1,transgender nibbas waiting for the signal light to turn red so they can start begging
527,82450,img/82450.png,0,keep us safe from rats
528,89025,img/89025.png,1,is that guy fucking a goat god damit carl...he is
529,60439,img/60439.png,0,over 620 000 white people died to free black slaves so please lets cut the bullshit out - jf16
530,52714,img/52714.png,1,class! class! listen! daylight savings ends today you must move your clock bombs forward one hour
531,41206,img/41206.png,0,when you try to evade the school bell stampede
532,92481,img/92481.png,1,we have 3 apples. we give away 2 apples now calculate the radius on the bomb blast
533,79286,img/79286.png,0,been talking shit about trump since day one. now crying like bitches after getting called out
534,28610,img/28610.png,1,a head diaper is required when you have shit for brains
535,78541,img/78541.png,0,when a dog' s been bad when a cat's been bad
536,16954,img/16954.png,0,tag the little guy who thinks he can take on anyone
537,14950,img/14950.png,0,the enemy within ilhan omar linda sarsour ocasio-cortez rashida tlaib the enemy has infiltrated congress
538,50327,img/50327.png,1,whats th difference between dollars and jews? i'd give a fuck if i lost 6 million dollars
539,63845,img/63845.png,0,when you move away from india and find out you can't shit in the streets
540,67091,img/67091.png,0,"yeah bitches 6,000,000 kill streak"
541,74318,img/74318.png,0,oh my god... i'm never drinking again
542,51948,img/51948.png,0,the leader of north korea during a meeting
543,41908,img/41908.png,0,72 dead in syrian chemical attack ha... rookie numbers
544,94836,img/94836.png,0,when you think of a cute idea for maternity pictures
545,4639,img/04639.png,1,"the female body is a gentle, delicate flower except for the vagina. pound the fucking vagina"
546,40378,img/40378.png,1,"women are like parking spots usually, the best ones are taken... so when no one is looking-stick it in the disabled one"
547,19537,img/19537.png,1,*playing an old piano i found* the other jews in the attic:
548,42856,img/42856.png,1,who are you looking for? '' my white rich daddy! ''
549,17356,img/17356.png,0,nothing is stronger than love except a tiger ii
550,54812,img/54812.png,0,what in tranation is this contraption
551,96735,img/96735.png,0,i sexually identify as thomas the tank engine
552,83914,img/83914.png,1,obama voters
553,14072,img/14072.png,0,"during sex i suddenly stopped and didnt move she: ""what are you doing?"" me: ""hush bitch, i seen this on pornhub, its called buffering"
554,52469,img/52469.png,1,what's the difference between a jew and a pizza a pizza doesn't scream in the oven
555,73059,img/73059.png,1,"a phobia is an irrational fear a fear that muslims may be terrorists is not islamaophobia but a fear grounded in history, experience, and reality"
556,16947,img/16947.png,0,gangster gettig shot
557,58476,img/58476.png,0,how to cook turkey in usa how to cook turkey in romania
558,89043,img/89043.png,0,look! a beautiful muslim woman
559,72968,img/72968.png,0,wow! a dishwasher that can also clean your car
560,27986,img/27986.png,0,even i can see you're a cunt
561,90723,img/90723.png,1,every man needs a decent coffee maker
562,61205,img/61205.png,1,nana addo 2016 compare the difference
563,94067,img/94067.png,1,i'm a firm believer in the seperation of islam and the planet
564,70936,img/70936.png,0,everybody having kids /getting engaged and i'm over here like
565,61732,img/61732.png,0,british judges wear wigs to avoid from being identified by criminals
566,82697,img/82697.png,1,when you catch your goat with another man ya done fucked up
567,59682,img/59682.png,0,1 plus 1 equals 57 it dosent well fuck u
568,98416,img/98416.png,0,this is really out of mein kampfert zone
569,30546,img/30546.png,1,white people be like: outside inside
570,23570,img/23570.png,0,"no means no, unless she's dyslexic then it's on"
571,23954,img/23954.png,0,senator for 36 years vice president for 8 blames trump for america's s problems
572,74053,img/74053.png,1,me and styrofoam... yup...both white trash
573,94512,img/94512.png,0,"happy birthday and believe me, no one can wish you a better happy birthday than me"
574,85902,img/85902.png,0,"black peopple started wearing their pants low, white people called it ""saggin."" it has become a form of expression through fashion"
575,3845,img/03845.png,1,rev al sharpton that gorilla was 17 black and unarmed
576,56438,img/56438.png,0,under the name of multiculturalism we let terrorist into this country
577,92473,img/92473.png,0,"opens inbox ""lemme suck your dick"" goes to profile its a tranny"
578,94278,img/94278.png,0,stop it! i'm trying to work with dishwasher
579,63285,img/63285.png,1,"he's like 20 and still plays video games bitch please, yall 15 and pregnant"
580,29816,img/29816.png,0,woman badly injured in fight
581,57814,img/57814.png,0,helping a child in need
582,37895,img/37895.png,1,did you know your dishwasher is also capable of washing your motorcycle?
583,35602,img/35602.png,1,"""we asked 100 normal people what do you associate with islam?"" terrorism 28 paedophilia 25 hate preaching 20 unwelcome invaders 10 excessive breeders 7 goat fuckers 5 i think the missing answer is peace? if it's there i'll give you money myself"
584,19380,img/19380.png,1,when you walk past the special ed classroom and see them gangbanging the teaher (jazz music stops)
585,56931,img/56931.png,0,when you take halloween a little too seriously
586,75086,img/75086.png,1,the i don't listen well barbie. comes with the stove she should've been using
587,57042,img/57042.png,1,go trump maga white power 2020 kill every race we don't want them fucking our white women
588,62739,img/62739.png,0,lmao laugh my ass off
589,37809,img/37809.png,0,now that's what i call koality
590,18350,img/18350.png,0,when you see the gas bill
591,67309,img/67309.png,1,deport illegal immigrants? let's start with white people
592,19582,img/19582.png,1,if you could kick an obama in the nuts which would it be?
593,50723,img/50723.png,1,i will lie. i will sleep with anyone. i will attack sexual perverts like joe biden in my own party to get ahead! i will let illegals murder americans. i will let newborns be i want to be your comfortable and executed president!
594,96354,img/96354.png,1,why do asians have eyes like this? isn't it hard to see?
595,98023,img/98023.png,0,be greatful for the clothes you wear
596,75403,img/75403.png,0,no difference between both
597,62178,img/62178.png,1,"the best part about fucking a chemo patient... you don't have to pull out. even if she survives, the baby won't"
598,31549,img/31549.png,1,the wife said we needed a new coffee maker so i got one. her name is jill. the wife was not amused..
599,35801,img/35801.png,1,happy pride month y'all disney proudly presents the gentleman and the tranny
600,82673,img/82673.png,0,how to cook turkey in usa how to cook turkey in romania
601,63812,img/63812.png,0,why did paul walker cross the road? he wasn't wearing his seatbelt ifunny.co
602,28157,img/28157.png,0,i gave that bitch a plunger 'cause bitches love bringing up old shit
603,51972,img/51972.png,0,ww2 was not a game
604,26947,img/26947.png,1,why isn't my drain working? probably cause the pipes black
605,43109,img/43109.png,1,whites and dogs they smell just alike
606,48921,img/48921.png,0,"is this the supreme leader of isis? i'm coming to the ehd of my apologize for america"" tour. and i just had to tell you how sorry i am for all the bad press you have received"
607,96857,img/96857.png,0,don't stare to long you might laugh
608,62198,img/62198.png,1,master chef with low rating master chef with high rating
609,8964,img/08964.png,1,did you know . if you hold a person underwater long enough they stop being an asshole
610,49583,img/49583.png,0,mamma! i am hungry!!!!
611,21936,img/21936.png,0,the best revenge is leaving somebody completely tf alone
612,68503,img/68503.png,1,when the muslim pulls out a bomb from his bag it's so fucking big
613,85716,img/85716.png,1,when a retarded chick stares at you in lazy eye i'm gonna stick my dick in the mashed potatoes!
614,94710,img/94710.png,1,"what do you mean by: ""you're a hero ...and you have to leave.""? come on dude, let me in. nigger"
615,70319,img/70319.png,1,allah akbar! next thing you know everyone is dead  
616,30256,img/30256.png,1,shame on these gays! and shame on muslims marrying children. said the christian molesting little boys
617,43521,img/43521.png,1,you with the goat stop that!
618,2169,img/02169.png,1,"to see better, asians sometimes switch to fullscreen view"
619,65237,img/65237.png,0,showing skin '' since you don't have anything else to offer '
620,28735,img/28735.png,1,morgan freeman morgan not-so-freeman
621,50734,img/50734.png,0,"yes... i'm 1/2 goat, on my mother's side"
622,27591,img/27591.png,1,klu klux kar insurance we know it was dark and you just didn't see him
623,41706,img/41706.png,0,when mum tells you to rinse the vegetables
624,41803,img/41803.png,0,don't blame people for disappointing you blame yourself for trusting them
625,15648,img/15648.png,1,"it is no longer pc to call someone a ""tweeker""... they must now be referred to as ""methican american"
626,50492,img/50492.png,0,"you mad? yeah, you're mad"
627,18679,img/18679.png,1,"racist grandmoth always treat the jewish kids well, or they will put the shini curse on you"
628,45923,img/45923.png,1,the only woman who knows where her husband is... is a widow the rest of u can sit down... and make me another cup of tea
629,67481,img/67481.png,1,"keep yelling, motherfuckers allah be with you shortly"
630,3241,img/03241.png,1,when black people make white jokes when white people make black jokes
631,24653,img/24653.png,0,baboons on their way home
632,75230,img/75230.png,0,how to remember kid in hot car keep 2nd road beer with them!
633,12547,img/12547.png,1,gonna go outside #yolo anne frankly i thought she should have stayed home
634,98134,img/98134.png,1,"when you recorded 3times ""talak"" in your abbu voice and plays it in front of your mum becuase you wanna fuck her after divorce ye hai digital buslim"
635,76034,img/76034.png,0,my momma... momma says girls are the devil
636,32714,img/32714.png,0,hahaha fucking idiot
637,94130,img/94130.png,1,with black power comes no responsibility
638,59340,img/59340.png,0,you can't be racist if. nvm you are racist
639,90342,img/90342.png,1,hold my hookah pipe! when it comes to interracial marriage too many of our brothers are not marrying our sisters
640,3296,img/03296.png,0,come on over i'm having a party the place is crawling with pussy
641,53017,img/53017.png,0,children trying to stay cool in the water
642,85362,img/85362.png,0,man getting arrested by the la pd
643,60235,img/60235.png,1,"""no samuel, the star does not mean you're sheriff now"""
644,90681,img/90681.png,0,that's enough facebook for today this sammich isn't going to make itself
645,43087,img/43087.png,0,back in the day when you couldn't hide behind a computer screen
646,24501,img/24501.png,1,when one of your neighbor's goats strays away from the herd now this looks like a job for me
647,57348,img/57348.png,1,see? i fuckin told you a little foil on top keeps them jewsy medium rare is best
648,30245,img/30245.png,1,when the special ed kid drops his penny
649,4163,img/04163.png,1,i will kill this white man ooo wwe fans
650,35604,img/35604.png,0,if you got your phone wet try leaving it in dry rice overnight. it will attract the water from the phone and fix your electronic for you
651,16082,img/16082.png,1,are you bored? join spastics with special admin powers now
652,93568,img/93568.png,1,i'm so fucking gay i can't even think straight
653,4912,img/04912.png,1,immigrantswave our flag invaders wave their own
654,30957,img/30957.png,1,30% of women should have just shut fuck up
655,83921,img/83921.png,1,this faceapp stuff is incredible!
656,14329,img/14329.png,1,black pastors are the new house negroes the gatekeepers of mental slavery
657,90673,img/90673.png,1,when you ask the jewish girl for her number and she starts rolling up her sleeve
658,71502,img/71502.png,0,"i don't see ""color"" or ""race"" because i make sure to surround myself only with white people"
